table,scene_id,file,rows,min_ts,max_ts,unique_ts,duration_s,unique_agents,intersect_id,intersect_id_variants,city
vehicle-trajectories/val/data,4624,4624.csv,3515,1663639365.4,1663639373.3,80,7.8999998569488525,130,yizhuang#4-1_po,1,PEK
traffic-light/val/data,4624,4624.csv,438,1663639365.4,1663639373.3,72,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4625,4625.csv,2306,1644130540.4,1644130548.3,80,7.8999998569488525,74,yizhuang#7-1_po,1,PEK
infrastructure-trajectories/train/data,4625,4625.csv,2034,1644130540.4,1644130548.3,80,7.8999998569488525,33,yizhuang#7-1_po,1,PEK
vehicle-trajectories/train/data,4625,4625.csv,2299,1644130540.4,1644130548.3,80,7.8999998569488525,81,yizhuang#7-1_po,1,PEK
traffic-light/train/data,4625,4625.csv,616,1644130540.4,1644130548.3,77,7.8999998569488525,,yizhuang#7-1_po,1,PEK
ego-trajectories/train/data,4627,4627.csv,2447,1644130541.3,1644130549.2,80,7.900000095367432,82,yizhuang#7-1_po,1,PEK
infrastructure-trajectories/train/data,4627,4627.csv,2053,1644130541.3,1644130549.2,80,7.900000095367432,33,yizhuang#7-1_po,1,PEK
vehicle-trajectories/train/data,4627,4627.csv,2312,1644130541.3,1644130549.2,80,7.900000095367432,81,yizhuang#7-1_po,1,PEK
traffic-light/train/data,4627,4627.csv,616,1644130541.3,1644130549.2,77,7.900000095367432,,yizhuang#7-1_po,1,PEK
ego-trajectories/train/data,4628,4628.csv,2507,1644130541.7,1644130549.6,80,7.8999998569488525,81,yizhuang#7-1_po,1,PEK
infrastructure-trajectories/train/data,4628,4628.csv,2050,1644130541.7,1644130549.6,80,7.8999998569488525,33,yizhuang#7-1_po,1,PEK
vehicle-trajectories/train/data,4628,4628.csv,2320,1644130541.7,1644130549.6,80,7.8999998569488525,80,yizhuang#7-1_po,1,PEK
traffic-light/train/data,4628,4628.csv,616,1644130541.7,1644130549.6,77,7.8999998569488525,,yizhuang#7-1_po,1,PEK
ego-trajectories/val/data,4629,4629.csv,2540,1644130542.1,1644130550.0,80,7.900000095367432,80,yizhuang#7-1_po,1,PEK
infrastructure-trajectories/val/data,4629,4629.csv,2049,1644130542.1,1644130550.0,80,7.900000095367432,33,yizhuang#7-1_po,1,PEK
vehicle-trajectories/val/data,4629,4629.csv,2332,1644130542.1,1644130550.0,80,7.900000095367432,79,yizhuang#7-1_po,1,PEK
traffic-light/val/data,4629,4629.csv,616,1644130542.1,1644130550.0,77,7.900000095367432,,yizhuang#7-1_po,1,PEK
ego-trajectories/train/data,4630,4630.csv,2558,1644130542.5,1644130550.4,80,7.900000095367432,80,yizhuang#7-1_po,1,PEK
infrastructure-trajectories/train/data,4630,4630.csv,2050,1644130542.5,1644130550.4,80,7.900000095367432,33,yizhuang#7-1_po,1,PEK
vehicle-trajectories/train/data,4630,4630.csv,2343,1644130542.5,1644130550.4,80,7.900000095367432,76,yizhuang#7-1_po,1,PEK
traffic-light/train/data,4630,4630.csv,616,1644130542.5,1644130550.4,77,7.900000095367432,,yizhuang#7-1_po,1,PEK
ego-trajectories/val/data,4632,4632.csv,2607,1644130543.3,1644130551.2,80,7.900000095367432,83,yizhuang#7-1_po,1,PEK
infrastructure-trajectories/val/data,4632,4632.csv,2048,1644130543.3,1644130551.2,80,7.900000095367432,34,yizhuang#7-1_po,1,PEK
vehicle-trajectories/val/data,4632,4632.csv,2369,1644130543.3,1644130551.2,80,7.900000095367432,72,yizhuang#7-1_po,1,PEK
traffic-light/val/data,4632,4632.csv,608,1644130543.3,1644130551.2,76,7.900000095367432,,yizhuang#7-1_po,1,PEK
ego-trajectories/val/data,4634,4634.csv,2632,1644130544.1,1644130552.0,80,7.900000095367432,83,yizhuang#7-1_po,1,PEK
infrastructure-trajectories/val/data,4634,4634.csv,2037,1644130544.1,1644130552.0,80,7.900000095367432,34,yizhuang#7-1_po,1,PEK
vehicle-trajectories/val/data,4634,4634.csv,2391,1644130544.1,1644130552.0,80,7.900000095367432,71,yizhuang#7-1_po,1,PEK
traffic-light/val/data,4634,4634.csv,608,1644130544.1,1644130552.0,76,7.900000095367432,,yizhuang#7-1_po,1,PEK
ego-trajectories/train/data,4635,4635.csv,2644,1644130544.5,1644130552.4,80,7.900000095367432,83,yizhuang#7-1_po,1,PEK
infrastructure-trajectories/train/data,4635,4635.csv,2031,1644130544.5,1644130552.4,80,7.900000095367432,33,yizhuang#7-1_po,1,PEK
vehicle-trajectories/train/data,4635,4635.csv,2395,1644130544.5,1644130552.4,80,7.900000095367432,70,yizhuang#7-1_po,1,PEK
traffic-light/train/data,4635,4635.csv,616,1644130544.5,1644130552.4,77,7.900000095367432,,yizhuang#7-1_po,1,PEK
ego-trajectories/train/data,4636,4636.csv,2657,1644130544.9,1644130552.8,80,7.8999998569488525,85,yizhuang#7-1_po,1,PEK
infrastructure-trajectories/train/data,4636,4636.csv,2023,1644130544.9,1644130552.8,80,7.8999998569488525,32,yizhuang#7-1_po,1,PEK
vehicle-trajectories/train/data,4636,4636.csv,2390,1644130544.9,1644130552.8,80,7.8999998569488525,66,yizhuang#7-1_po,1,PEK
traffic-light/train/data,4636,4636.csv,616,1644130544.9,1644130552.8,77,7.8999998569488525,,yizhuang#7-1_po,1,PEK
ego-trajectories/train/data,4640,4640.csv,2753,1644130546.5,1644130554.4,80,7.900000095367432,94,yizhuang#7-1_po,1,PEK
infrastructure-trajectories/train/data,4640,4640.csv,1976,1644130546.5,1644130554.4,80,7.900000095367432,32,yizhuang#7-1_po,1,PEK
vehicle-trajectories/train/data,4640,4640.csv,2342,1644130546.5,1644130554.4,80,7.900000095367432,64,yizhuang#7-1_po,1,PEK
traffic-light/train/data,4640,4640.csv,608,1644130546.5,1644130554.4,76,7.900000095367432,,yizhuang#7-1_po,1,PEK
ego-trajectories/train/data,4641,4641.csv,2736,1644130546.9,1644130554.8,80,7.8999998569488525,92,yizhuang#7-1_po,1,PEK
infrastructure-trajectories/train/data,4641,4641.csv,1972,1644130546.9,1644130554.8,80,7.8999998569488525,32,yizhuang#7-1_po,1,PEK
vehicle-trajectories/train/data,4641,4641.csv,2336,1644130546.9,1644130554.8,80,7.8999998569488525,62,yizhuang#7-1_po,1,PEK
traffic-light/train/data,4641,4641.csv,608,1644130546.9,1644130554.8,76,7.8999998569488525,,yizhuang#7-1_po,1,PEK
ego-trajectories/val/data,4642,4642.csv,2294,1665299289.6,1665299297.5,80,7.900000095367432,55,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,4642,4642.csv,1214,1665299289.6,1665299297.5,80,7.900000095367432,23,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,4642,4642.csv,1317,1665299289.6,1665299297.5,80,7.900000095367432,49,yizhuang#4-1_po,1,PEK
traffic-light/val/data,4642,4642.csv,480,1665299289.6,1665299297.5,80,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4643,4643.csv,2279,1665299290.0,1665299297.9,80,7.900000095367432,54,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4643,4643.csv,1214,1665299290.0,1665299297.9,80,7.900000095367432,23,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4643,4643.csv,1299,1665299290.0,1665299297.9,80,7.900000095367432,52,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4643,4643.csv,480,1665299290.0,1665299297.9,80,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4646,4646.csv,2267,1665299291.3,1665299299.2,80,7.900000095367432,52,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4646,4646.csv,1233,1665299291.3,1665299299.2,80,7.900000095367432,21,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4646,4646.csv,1272,1665299291.3,1665299299.2,80,7.900000095367432,44,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4646,4646.csv,480,1665299291.3,1665299299.2,80,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4647,4647.csv,2270,1665299291.7,1665299299.6,80,7.8999998569488525,54,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4647,4647.csv,1242,1665299291.7,1665299299.6,80,7.8999998569488525,21,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4647,4647.csv,1266,1665299291.7,1665299299.6,80,7.8999998569488525,44,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4647,4647.csv,480,1665299291.7,1665299299.6,80,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,4648,4648.csv,2271,1665299292.1,1665299300.0,80,7.900000095367432,55,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,4648,4648.csv,1247,1665299292.1,1665299300.0,80,7.900000095367432,21,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,4648,4648.csv,1256,1665299292.1,1665299300.0,80,7.900000095367432,46,yizhuang#4-1_po,1,PEK
traffic-light/val/data,4648,4648.csv,480,1665299292.1,1665299300.0,80,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4649,4649.csv,2261,1665299292.5,1665299300.4,80,7.900000095367432,55,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4649,4649.csv,1249,1665299292.5,1665299300.4,80,7.900000095367432,21,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4649,4649.csv,1247,1665299292.5,1665299300.4,80,7.900000095367432,45,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4649,4649.csv,480,1665299292.5,1665299300.4,80,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4651,4651.csv,2223,1665299293.3,1665299301.2,80,7.900000095367432,58,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4651,4651.csv,1240,1665299293.3,1665299301.2,80,7.900000095367432,25,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4651,4651.csv,1235,1665299293.3,1665299301.2,80,7.900000095367432,45,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4651,4651.csv,480,1665299293.3,1665299301.2,80,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4652,4652.csv,2202,1665299293.7,1665299301.6,80,7.8999998569488525,58,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4652,4652.csv,1245,1665299293.7,1665299301.6,80,7.8999998569488525,26,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4652,4652.csv,1232,1665299293.7,1665299301.6,80,7.8999998569488525,47,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4652,4652.csv,480,1665299293.7,1665299301.6,80,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4653,4653.csv,2183,1665299294.1,1665299302.0,80,7.900000095367432,53,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4653,4653.csv,1240,1665299294.1,1665299302.0,79,7.900000095367432,26,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4653,4653.csv,1237,1665299294.1,1665299302.0,80,7.900000095367432,51,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4653,4653.csv,480,1665299294.1,1665299302.0,80,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4654,4654.csv,2167,1665299294.5,1665299302.4,80,7.900000095367432,54,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4654,4654.csv,1256,1665299294.5,1665299302.4,79,7.900000095367432,26,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4654,4654.csv,1244,1665299294.5,1665299302.4,80,7.900000095367432,52,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4654,4654.csv,474,1665299294.5,1665299302.3,79,7.799999952316284,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4655,4655.csv,2150,1665299294.9,1665299302.8,80,7.8999998569488525,54,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4655,4655.csv,1272,1665299294.9,1665299302.8,79,7.8999998569488525,25,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4655,4655.csv,1256,1665299294.9,1665299302.8,80,7.8999998569488525,50,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4655,4655.csv,474,1665299294.9,1665299302.8,79,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4656,4656.csv,2145,1665299295.3,1665299303.2,80,7.900000095367432,54,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4656,4656.csv,1296,1665299295.3,1665299303.2,79,7.900000095367432,26,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4656,4656.csv,1269,1665299295.3,1665299303.2,80,7.900000095367432,50,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4656,4656.csv,468,1665299295.3,1665299303.2,78,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4657,4657.csv,2145,1665299295.7,1665299303.6,80,7.8999998569488525,56,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4657,4657.csv,1315,1665299295.7,1665299303.6,79,7.8999998569488525,28,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4657,4657.csv,1283,1665299295.7,1665299303.6,80,7.8999998569488525,52,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4657,4657.csv,468,1665299295.7,1665299303.6,78,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4658,4658.csv,2146,1665299296.1,1665299304.0,80,7.900000095367432,56,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4658,4658.csv,1332,1665299296.1,1665299304.0,79,7.900000095367432,29,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4658,4658.csv,1303,1665299296.1,1665299304.0,80,7.900000095367432,55,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4658,4658.csv,468,1665299296.1,1665299304.0,78,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4659,4659.csv,2150,1665299296.5,1665299304.4,80,7.900000095367432,56,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4659,4659.csv,1349,1665299296.5,1665299304.4,79,7.900000095367432,29,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4659,4659.csv,1319,1665299296.5,1665299304.4,80,7.900000095367432,55,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4659,4659.csv,462,1665299296.5,1665299304.4,77,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4660,4660.csv,2152,1665299296.9,1665299304.8,80,7.8999998569488525,54,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4660,4660.csv,1358,1665299296.9,1665299304.8,79,7.8999998569488525,30,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4660,4660.csv,1325,1665299296.9,1665299304.8,80,7.8999998569488525,54,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4660,4660.csv,462,1665299296.9,1665299304.8,76,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,4661,4661.csv,2154,1665299297.3,1665299305.2,80,7.900000095367432,53,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,4661,4661.csv,1369,1665299297.3,1665299305.2,79,7.900000095367432,31,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,4661,4661.csv,1328,1665299297.3,1665299305.2,80,7.900000095367432,53,yizhuang#4-1_po,1,PEK
traffic-light/val/data,4661,4661.csv,456,1665299297.3,1665299305.2,75,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,4662,4662.csv,2161,1665299297.7,1665299305.6,80,7.8999998569488525,54,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,4662,4662.csv,1384,1665299297.7,1665299305.6,79,7.8999998569488525,33,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,4662,4662.csv,1353,1665299297.7,1665299305.6,80,7.8999998569488525,56,yizhuang#4-1_po,1,PEK
traffic-light/val/data,4662,4662.csv,456,1665299297.7,1665299305.6,75,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4665,4665.csv,2154,1665299298.9,1665299306.8,80,7.8999998569488525,54,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4665,4665.csv,1429,1665299298.9,1665299306.8,79,7.8999998569488525,35,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4665,4665.csv,1438,1665299298.9,1665299306.8,80,7.8999998569488525,60,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4665,4665.csv,450,1665299298.9,1665299306.8,73,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4669,4669.csv,2142,1665299300.5,1665299308.4,80,7.900000095367432,54,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4669,4669.csv,1480,1665299300.5,1665299308.4,78,7.900000095367432,36,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4669,4669.csv,1568,1665299300.5,1665299308.4,80,7.900000095367432,64,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4669,4669.csv,426,1665299300.5,1665299308.4,68,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4672,4672.csv,2157,1665299301.7,1665299309.6,80,7.8999998569488525,51,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4672,4672.csv,1528,1665299301.8,1665299309.6,78,7.799999952316284,37,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4672,4672.csv,1684,1665299301.7,1665299309.6,80,7.8999998569488525,75,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4672,4672.csv,426,1665299301.7,1665299309.6,68,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4673,4673.csv,2167,1665299302.1,1665299310.0,80,7.900000095367432,53,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4673,4673.csv,1553,1665299302.1,1665299310.0,79,7.900000095367432,38,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4673,4673.csv,1715,1665299302.1,1665299310.0,80,7.900000095367432,77,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4673,4673.csv,426,1665299302.1,1665299310.0,68,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4675,4675.csv,2183,1665299302.9,1665299310.8,80,7.8999998569488525,57,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4675,4675.csv,1559,1665299302.9,1665299310.8,79,7.8999998569488525,38,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4675,4675.csv,1756,1665299302.9,1665299310.8,80,7.8999998569488525,79,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4675,4675.csv,432,1665299302.9,1665299310.8,69,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4676,4676.csv,2175,1665299303.3,1665299311.2,80,7.900000095367432,56,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4676,4676.csv,1559,1665299303.3,1665299311.2,79,7.900000095367432,39,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4676,4676.csv,1771,1665299303.3,1665299311.2,80,7.900000095367432,80,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4676,4676.csv,438,1665299303.3,1665299311.2,70,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4677,4677.csv,2172,1665299303.7,1665299311.6,80,7.8999998569488525,58,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4677,4677.csv,1558,1665299303.7,1665299311.6,79,7.8999998569488525,36,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4677,4677.csv,1800,1665299303.7,1665299311.6,80,7.8999998569488525,81,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4677,4677.csv,438,1665299303.7,1665299311.6,70,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,4679,4679.csv,2177,1665299304.5,1665299312.4,80,7.900000095367432,57,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,4679,4679.csv,1542,1665299304.5,1665299312.4,79,7.900000095367432,32,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,4679,4679.csv,1833,1665299304.5,1665299312.4,80,7.900000095367432,81,yizhuang#4-1_po,1,PEK
traffic-light/val/data,4679,4679.csv,438,1665299304.5,1665299312.4,70,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,4680,4680.csv,2181,1665299304.9,1665299312.8,80,7.8999998569488525,57,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,4680,4680.csv,1539,1665299304.9,1665299312.8,79,7.8999998569488525,32,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,4680,4680.csv,1840,1665299304.9,1665299312.8,80,7.8999998569488525,83,yizhuang#4-1_po,1,PEK
traffic-light/val/data,4680,4680.csv,438,1665299304.9,1665299312.8,71,7.8999998569488525,,yizhuang#4-1_po,1,PEK
ego-trajectories/val/data,4681,4681.csv,2179,1665299305.3,1665299313.2,80,7.900000095367432,55,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/val/data,4681,4681.csv,1532,1665299305.3,1665299313.2,79,7.900000095367432,32,yizhuang#4-1_po,1,PEK
vehicle-trajectories/val/data,4681,4681.csv,1856,1665299305.3,1665299313.2,80,7.900000095367432,83,yizhuang#4-1_po,1,PEK
traffic-light/val/data,4681,4681.csv,444,1665299305.3,1665299313.2,72,7.900000095367432,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4682,4682.csv,2169,1665299305.7,1665299313.6,80,7.8999998569488525,54,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4682,4682.csv,1518,1665299305.7,1665299313.6,79,7.8999998569488525,31,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4682,4682.csv,1849,1665299305.7,1665299313.6,80,7.8999998569488525,83,yizhuang#4-1_po,1,PEK
traffic-light/train/data,4682,4682.csv,444,1665299305.8,1665299313.6,72,7.799999952316284,,yizhuang#4-1_po,1,PEK
ego-trajectories/train/data,4683,4683.csv,2165,1665299306.1,1665299314.0,80,7.900000095367432,52,yizhuang#4-1_po,1,PEK
infrastructure-trajectories/train/data,4683,4683.csv,1505,1665299306.1,1665299314.0,79,7.900000095367432,31,yizhuang#4-1_po,1,PEK
vehicle-trajectories/train/data,4683,4683.csv,1844,1665299306.1,1665299314.0,80,7.900000095367432,86,yizhuang#4-1_po,1,PEK
